id,full_name,html_url,stargazers_count,created_at,updated_at,primary_language,releases
MDEwOlJlcG9zaXRvcnkxNDQ2NjQzMg==,jgilfelt/SystemBarTint,https://github.com/jgilfelt/SystemBarTint,5355,2013-11-17T12:35:05Z,2025-09-12T12:46:19Z,Java,3
MDEwOlJlcG9zaXRvcnkzNjk1NzQ0,commonsguy/cw-omnibus,https://github.com/commonsguy/cw-omnibus,5350,2012-03-12T14:12:06Z,2025-09-12T22:57:02Z,Java,36
MDEwOlJlcG9zaXRvcnk4MTYxNDYx,ikarus23/MifareClassicTool,https://github.com/ikarus23/MifareClassicTool,5346,2013-02-12T15:39:03Z,2025-09-14T15:28:45Z,Java,8
MDEwOlJlcG9zaXRvcnkyOTc4MjQwMA==,h6ah4i/android-advancedrecyclerview,https://github.com/h6ah4i/android-advancedrecyclerview,5335,2015-01-24T16:14:39Z,2025-09-14T20:50:20Z,Java,1
MDEwOlJlcG9zaXRvcnkzOTY3MzkxMw==,coobird/thumbnailator,https://github.com/coobird/thumbnailator,5326,2015-07-25T05:38:33Z,2025-09-13T04:45:48Z,Java,0
MDEwOlJlcG9zaXRvcnk0NjQwNDcyOQ==,XRecyclerView/XRecyclerView,https://github.com/XRecyclerView/XRecyclerView,5319,2015-11-18T08:14:22Z,2025-09-11T19:43:04Z,Java,0
MDEwOlJlcG9zaXRvcnk4MTIxNzA3,mybatis/generator,https://github.com/mybatis/generator,5311,2013-02-10T11:14:50Z,2025-09-11T19:26:01Z,Java,11
MDEwOlJlcG9zaXRvcnkxMjU4NTcw,osmandapp/OsmAnd,https://github.com/osmandapp/OsmAnd,5306,2011-01-15T19:59:44Z,2025-09-14T19:04:02Z,Java,1
MDEwOlJlcG9zaXRvcnkyNDk1MzA4MA==,google/google-authenticator,https://github.com/google/google-authenticator,5305,2014-10-08T17:54:27Z,2025-09-14T12:08:31Z,Java,0
MDEwOlJlcG9zaXRvcnk2NzMyODA1Mg==,LFDT-web3j/web3j,https://github.com/LFDT-web3j/web3j,5301,2016-09-04T05:48:49Z,2025-09-13T16:04:51Z,Java,119
MDEwOlJlcG9zaXRvcnkxMTg4ODM1Ng==,evant/gradle-retrolambda,https://github.com/evant/gradle-retrolambda,5290,2013-08-05T02:09:58Z,2025-09-12T22:56:56Z,Java,37
MDEwOlJlcG9zaXRvcnkxODkxNTIzMw==,xxv/android-lifecycle,https://github.com/xxv/android-lifecycle,5272,2014-04-18T14:26:22Z,2025-09-12T12:46:22Z,Java,0
MDEwOlJlcG9zaXRvcnk2MjkyMDI5,yixia/VitamioBundle,https://github.com/yixia/VitamioBundle,5269,2012-10-19T08:40:49Z,2025-09-11T10:33:00Z,Java,0
MDEwOlJlcG9zaXRvcnkyMzc1NTM1MTM=,CaffeineMC/sodium,https://github.com/CaffeineMC/sodium,5264,2020-02-01T03:04:09Z,2025-09-14T21:34:08Z,Java,40
MDEwOlJlcG9zaXRvcnkxNTk0MjI0MDk=,CodingDocs/springboot-guide,https://github.com/CodingDocs/springboot-guide,5253,2018-11-28T01:05:07Z,2025-09-14T12:39:25Z,Java,0
MDEwOlJlcG9zaXRvcnkxMTQ1MjA3MTc=,lingochamp/okdownload,https://github.com/lingochamp/okdownload,5246,2017-12-17T08:21:22Z,2025-09-11T19:43:34Z,Java,8
MDEwOlJlcG9zaXRvcnkzMDQ0ODMzNDI=,zfdang/Android-Touch-Helper,https://github.com/zfdang/Android-Touch-Helper,5245,2020-10-16T00:58:41Z,2025-09-13T15:40:00Z,Java,112
MDEwOlJlcG9zaXRvcnkzNTQ4MjU0,thinkaurelius/titan,https://github.com/thinkaurelius/titan,5242,2012-02-25T22:53:53Z,2025-09-11T06:42:19Z,Java,0
MDEwOlJlcG9zaXRvcnkyOTE4NjMyNw==,Yalantis/Side-Menu.Android,https://github.com/Yalantis/Side-Menu.Android,5240,2015-01-13T11:11:27Z,2025-09-11T08:23:31Z,Java,2
MDEwOlJlcG9zaXRvcnk4NTA0ODc3OQ==,alibaba/QLExpress,https://github.com/alibaba/QLExpress,5238,2017-03-15T08:39:54Z,2025-09-14T14:17:28Z,Java,17
R_kgDOGwUC4w,cinit/QAuxiliary,https://github.com/cinit/QAuxiliary,5237,2022-01-29T06:12:36Z,2025-09-14T12:26:18Z,Java,48
MDEwOlJlcG9zaXRvcnk0OTY5NDA0NA==,razerdp/BasePopup,https://github.com/razerdp/BasePopup,5232,2016-01-15T03:31:07Z,2025-09-12T02:02:20Z,Java,15
MDEwOlJlcG9zaXRvcnk4Nzg3NDUyMQ==,Doikki/DKVideoPlayer,https://github.com/Doikki/DKVideoPlayer,5230,2017-04-11T01:33:38Z,2025-09-12T17:46:47Z,Java,32
MDEwOlJlcG9zaXRvcnk0OTYxMDc5OA==,rubenlagus/TelegramBots,https://github.com/rubenlagus/TelegramBots,5226,2016-01-14T00:13:07Z,2025-09-14T13:59:39Z,Java,108
MDEwOlJlcG9zaXRvcnk3Njk0MjA4,lucasr/twoway-view,https://github.com/lucasr/twoway-view,5225,2013-01-18T20:55:23Z,2025-09-06T21:02:10Z,Java,0
MDEwOlJlcG9zaXRvcnkxMDk5MTAzODk=,huangyanbin/smartTable,https://github.com/huangyanbin/smartTable,5220,2017-11-08T01:11:14Z,2025-09-13T00:37:21Z,Java,44
MDEwOlJlcG9zaXRvcnkyMDE5Nzkx,liquibase/liquibase,https://github.com/liquibase/liquibase,5219,2011-07-08T20:08:20Z,2025-09-14T12:59:36Z,Java,103
MDEwOlJlcG9zaXRvcnk0NjM0ODAyNg==,Karumi/Dexter,https://github.com/Karumi/Dexter,5216,2015-11-17T13:14:43Z,2025-09-07T18:06:53Z,Java,33
MDEwOlJlcG9zaXRvcnkxOTU4NTY3OTY=,GeyserMC/Geyser,https://github.com/GeyserMC/Geyser,5215,2019-07-08T17:23:17Z,2025-09-14T14:10:10Z,Java,0
MDEwOlJlcG9zaXRvcnk0OTkyOTA2,pmd/pmd,https://github.com/pmd/pmd,5207,2012-07-11T18:03:00Z,2025-09-14T05:24:53Z,Java,108
MDEwOlJlcG9zaXRvcnkzMjYzMTM1Mw==,Clans/FloatingActionButton,https://github.com/Clans/FloatingActionButton,5205,2015-03-21T12:36:16Z,2025-09-11T19:42:52Z,Java,14
MDEwOlJlcG9zaXRvcnk5OTY1ODYyMg==,dunwu/db-tutorial,https://github.com/dunwu/db-tutorial,5201,2017-08-08T06:33:38Z,2025-09-13T01:49:27Z,Java,0
MDEwOlJlcG9zaXRvcnkzMDEyOTkzOQ==,citerus/dddsample-core,https://github.com/citerus/dddsample-core,5199,2015-01-31T23:21:37Z,2025-09-14T11:47:58Z,Java,0
MDEwOlJlcG9zaXRvcnk4MDY0MDI4Mg==,remkop/picocli,https://github.com/remkop/picocli,5194,2017-02-01T16:38:41Z,2025-09-14T05:54:04Z,Java,86
MDEwOlJlcG9zaXRvcnk2OTU4ODMzOA==,tonikelope/megabasterd,https://github.com/tonikelope/megabasterd,5187,2016-09-29T16:54:54Z,2025-09-14T04:09:03Z,Java,208
MDEwOlJlcG9zaXRvcnk3OTQ0NzQzMw==,hustcc/JS-Sorting-Algorithm,https://github.com/hustcc/JS-Sorting-Algorithm,5185,2017-01-19T11:36:21Z,2025-09-14T02:21:52Z,Java,0
MDEwOlJlcG9zaXRvcnkyMDY4Nzc4NDU=,android/views-widgets-samples,https://github.com/android/views-widgets-samples,5158,2019-09-06T21:39:12Z,2025-09-14T12:36:52Z,Java,0
MDEwOlJlcG9zaXRvcnk4Njg2Mzgw,j-easy/easy-rules,https://github.com/j-easy/easy-rules,5154,2013-03-10T14:38:26Z,2025-09-14T03:06:40Z,Java,10
MDEwOlJlcG9zaXRvcnk4OTQwNTM0,careercup/ctci,https://github.com/careercup/ctci,5147,2013-03-21T23:01:01Z,2025-09-02T18:21:32Z,Java,0
MDEwOlJlcG9zaXRvcnk0ODEyMzM2,square/otto,https://github.com/square/otto,5146,2012-06-27T19:06:49Z,2025-09-12T16:37:39Z,Java,0
R_kgDOJat0SQ,novicezk/midjourney-proxy,https://github.com/novicezk/midjourney-proxy,5146,2023-04-24T13:43:45Z,2025-09-13T09:32:31Z,Java,0
MDEwOlJlcG9zaXRvcnkyMjIzNzA5Mg==,Fuzion24/JustTrustMe,https://github.com/Fuzion24/JustTrustMe,5143,2014-07-24T23:45:05Z,2025-09-11T23:29:05Z,Java,1
MDEwOlJlcG9zaXRvcnk0NTkwMzYyMQ==,reactor/reactor-core,https://github.com/reactor/reactor-core,5139,2015-11-10T10:06:40Z,2025-09-13T12:04:02Z,Java,212
MDEwOlJlcG9zaXRvcnkxNDUxNDI1MQ==,bitcoinj/bitcoinj,https://github.com/bitcoinj/bitcoinj,5138,2013-11-19T04:33:23Z,2025-09-14T20:10:22Z,Java,14
MDEwOlJlcG9zaXRvcnk2MTg0OTI=,brianfrankcooper/YCSB,https://github.com/brianfrankcooper/YCSB,5133,2010-04-19T20:52:11Z,2025-09-12T16:22:44Z,Java,55
MDEwOlJlcG9zaXRvcnk3Mjk2MjQ0,LWJGL/lwjgl3,https://github.com/LWJGL/lwjgl3,5127,2012-12-23T15:40:04Z,2025-09-14T19:11:37Z,Java,21
MDEwOlJlcG9zaXRvcnk1NzQ2MTIxMw==,runelite/runelite,https://github.com/runelite/runelite,5111,2016-04-30T20:48:02Z,2025-09-14T04:49:22Z,Java,0
MDEwOlJlcG9zaXRvcnk2MjE2MTc1MA==,hneemann/Digital,https://github.com/hneemann/Digital,5106,2016-06-28T17:40:16Z,2025-09-14T20:07:33Z,Java,35
MDEwOlJlcG9zaXRvcnkxNDY0MDE5Mw==,CellularPrivacy/Android-IMSI-Catcher-Detector,https://github.com/CellularPrivacy/Android-IMSI-Catcher-Detector,5099,2013-11-23T10:04:14Z,2025-09-14T13:00:48Z,Java,48
R_kgDOM72hHA,fast-excel/fastexcel,https://github.com/fast-excel/fastexcel,5095,2024-10-05T11:42:50Z,2025-09-14T13:39:26Z,Java,5
MDEwOlJlcG9zaXRvcnk0NjI3NDQ0OA==,zhanglei-workspace/shopping-management-system,https://github.com/zhanglei-workspace/shopping-management-system,5094,2015-11-16T12:53:21Z,2025-09-11T14:25:21Z,Java,0
MDEwOlJlcG9zaXRvcnk5NzU4MDExNQ==,natario1/CameraView,https://github.com/natario1/CameraView,5083,2017-07-18T09:30:33Z,2025-09-14T14:52:07Z,Java,42
MDEwOlJlcG9zaXRvcnkxMTMzOTc1NA==,deathmarine/Luyten,https://github.com/deathmarine/Luyten,5083,2013-07-11T10:57:28Z,2025-09-12T07:50:17Z,Java,17
MDEwOlJlcG9zaXRvcnkxOTY0NzMyOA==,jindrapetrik/jpexs-decompiler,https://github.com/jindrapetrik/jpexs-decompiler,5081,2014-05-10T17:20:56Z,2025-09-14T10:28:14Z,Java,172
MDEwOlJlcG9zaXRvcnkzNDA3MTE0,oshi/oshi,https://github.com/oshi/oshi,5079,2012-02-10T12:46:48Z,2025-09-14T19:41:24Z,Java,165
MDEwOlJlcG9zaXRvcnkzNDY4NTgwMA==,diffplug/spotless,https://github.com/diffplug/spotless,5078,2015-04-27T19:10:58Z,2025-09-14T15:12:30Z,Java,35
MDEwOlJlcG9zaXRvcnkxMjc3Mjc3Mjg=,sofastack/sofa-boot,https://github.com/sofastack/sofa-boot,5063,2018-04-02T08:28:14Z,2025-09-11T10:01:45Z,Java,82
MDEwOlJlcG9zaXRvcnk4NjU0MTI=,OpenTSDB/opentsdb,https://github.com/OpenTSDB/opentsdb,5062,2010-08-27T02:05:20Z,2025-09-13T08:21:41Z,Java,27
MDEwOlJlcG9zaXRvcnk0Njk3NzEzMA==,wequick/Small,https://github.com/wequick/Small,5049,2015-11-27T11:37:20Z,2025-09-12T16:38:38Z,Java,25
MDEwOlJlcG9zaXRvcnkyNDgwMzIxNjU=,spring-projects/spring-authorization-server,https://github.com/spring-projects/spring-authorization-server,5046,2020-03-17T17:28:57Z,2025-09-14T15:10:36Z,Java,80
MDEwOlJlcG9zaXRvcnkxMzEzNjQ1NDU=,baomidou/dynamic-datasource,https://github.com/baomidou/dynamic-datasource,5042,2018-04-28T02:32:16Z,2025-09-13T04:40:17Z,Java,18
MDEwOlJlcG9zaXRvcnkxMTQwMTE0NTM=,Exrick/xpay,https://github.com/Exrick/xpay,5037,2017-12-12T16:11:19Z,2025-09-14T06:47:31Z,Java,0
MDEwOlJlcG9zaXRvcnkxNjQzOTc4ODE=,xuexiangjys/XUI,https://github.com/xuexiangjys/XUI,5036,2019-01-07T07:59:02Z,2025-09-14T13:12:06Z,Java,23
MDEwOlJlcG9zaXRvcnk2MzI1NDIw,killbill/killbill,https://github.com/killbill/killbill,5023,2012-10-21T20:55:05Z,2025-09-14T20:03:00Z,Java,150
MDEwOlJlcG9zaXRvcnk3MTU1NzYzMQ==,youlookwhat/DesignPattern,https://github.com/youlookwhat/DesignPattern,5018,2016-10-21T10:59:32Z,2025-09-14T11:48:11Z,Java,0
MDEwOlJlcG9zaXRvcnk1NDUzOTg5,jankotek/mapdb,https://github.com/jankotek/mapdb,5015,2012-08-17T15:28:54Z,2025-09-12T06:15:44Z,Java,0
MDEwOlJlcG9zaXRvcnk2NDIwMjA5NQ==,yipianfengye/android-zxingLibrary,https://github.com/yipianfengye/android-zxingLibrary,5014,2016-07-26T08:00:18Z,2025-09-12T12:46:44Z,Java,0
MDEwOlJlcG9zaXRvcnk0NzEwODc2,Trinea/android-common,https://github.com/Trinea/android-common,5012,2012-06-19T07:49:46Z,2025-09-12T12:46:15Z,Java,1
MDEwOlJlcG9zaXRvcnkxNjU3NjczNDk=,tianshiyeben/wgcloud,https://github.com/tianshiyeben/wgcloud,5010,2019-01-15T02:02:21Z,2025-09-13T11:21:58Z,Java,29
MDEwOlJlcG9zaXRvcnk2NzAxMzk3Mw==,rubensousa/GravitySnapHelper,https://github.com/rubensousa/GravitySnapHelper,5002,2016-08-31T07:25:23Z,2025-09-12T12:46:46Z,Java,14
MDEwOlJlcG9zaXRvcnkxOTc1OTkzMzM=,2227324689/gpmall,https://github.com/2227324689/gpmall,5000,2019-07-18T14:09:22Z,2025-09-12T13:08:48Z,Java,0
MDEwOlJlcG9zaXRvcnk0NjI1MTIwNA==,line/armeria,https://github.com/line/armeria,4997,2015-11-16T04:04:01Z,2025-09-12T14:13:56Z,Java,260
MDEwOlJlcG9zaXRvcnk3NDI3MTA1NA==,youlookwhat/CloudReader,https://github.com/youlookwhat/CloudReader,4995,2016-11-20T11:59:25Z,2025-09-12T12:46:49Z,Java,26
MDEwOlJlcG9zaXRvcnkxMzE0MDQ5MTA=,DingMouRen/LayoutManagerGroup,https://github.com/DingMouRen/LayoutManagerGroup,4992,2018-04-28T11:47:38Z,2025-09-11T19:43:37Z,Java,0
MDEwOlJlcG9zaXRvcnkyNzkxMzc1Mw==,orhanobut/dialogplus,https://github.com/orhanobut/dialogplus,4988,2014-12-12T09:24:44Z,2025-09-11T03:55:17Z,Java,9
MDEwOlJlcG9zaXRvcnkxODQzMDQ3,spring-attic/spring-mvc-showcase,https://github.com/spring-attic/spring-mvc-showcase,4987,2011-06-03T15:36:55Z,2025-09-10T17:39:26Z,Java,0
MDEwOlJlcG9zaXRvcnkzMTAwNjE1OA==,apache/ignite,https://github.com/apache/ignite,4984,2015-02-19T08:00:05Z,2025-09-14T19:45:37Z,Java,0
MDEwOlJlcG9zaXRvcnkxNzU2MzUw,JodaOrg/joda-time,https://github.com/JodaOrg/joda-time,4978,2011-05-16T16:49:57Z,2025-09-11T12:18:12Z,Java,50
MDEwOlJlcG9zaXRvcnk4NjU4NTc3Ng==,alibaba/UltraViewPager,https://github.com/alibaba/UltraViewPager,4977,2017-03-29T13:31:53Z,2025-09-12T12:46:56Z,Java,10
MDEwOlJlcG9zaXRvcnkxNTQxMjc1,killme2008/aviatorscript,https://github.com/killme2008/aviatorscript,4976,2011-03-29T12:48:47Z,2025-09-14T22:46:07Z,Java,52
MDEwOlJlcG9zaXRvcnkyNjQ1MDU1Mw==,frogermcs/InstaMaterial,https://github.com/frogermcs/InstaMaterial,4969,2014-11-10T18:56:49Z,2025-09-04T11:38:45Z,Java,1
MDEwOlJlcG9zaXRvcnkxNzY2MjAyMg==,bisq-network/bisq,https://github.com/bisq-network/bisq,4949,2014-03-12T09:42:29Z,2025-09-14T20:10:25Z,Java,142
MDEwOlJlcG9zaXRvcnk1NDk2MTE0NQ==,Devlight/NavigationTabBar,https://github.com/Devlight/NavigationTabBar,4947,2016-03-29T08:59:27Z,2025-09-12T12:46:41Z,Java,13
MDEwOlJlcG9zaXRvcnkzMzIwMDM0MA==,react-native-linear-gradient/react-native-linear-gradient,https://github.com/react-native-linear-gradient/react-native-linear-gradient,4940,2015-03-31T17:44:40Z,2025-09-12T09:29:48Z,Java,18
MDEwOlJlcG9zaXRvcnk2NjcwNDA4OA==,amitshekhariitbhu/RxJava2-Android-Samples,https://github.com/amitshekhariitbhu/RxJava2-Android-Samples,4939,2016-08-27T08:21:37Z,2025-09-12T22:57:46Z,Java,0
MDEwOlJlcG9zaXRvcnkyMTE5MzUyNA==,apache/calcite,https://github.com/apache/calcite,4938,2014-06-25T07:00:07Z,2025-09-14T14:35:24Z,Java,0
MDEwOlJlcG9zaXRvcnkyMTc0MTg5MQ==,spring-cloud/spring-cloud-netflix,https://github.com/spring-cloud/spring-cloud-netflix,4935,2014-07-11T15:46:12Z,2025-09-13T05:52:56Z,Java,24
MDEwOlJlcG9zaXRvcnk2MzgzMTI3MQ==,roncoo/roncoo-pay,https://github.com/roncoo/roncoo-pay,4921,2016-07-21T02:46:06Z,2025-09-13T13:55:40Z,Java,0
MDEwOlJlcG9zaXRvcnk1MjMxNjQyMw==,lugg/react-native-config,https://github.com/lugg/react-native-config,4920,2016-02-23T00:19:11Z,2025-09-11T20:50:46Z,Java,30
R_kgDOLPO29g,PBH-BTN/PeerBanHelper,https://github.com/PBH-BTN/PeerBanHelper,4918,2024-02-07T14:35:16Z,2025-09-14T18:57:07Z,Java,143
MDEwOlJlcG9zaXRvcnkyNTIwODM5OA==,traex/RippleEffect,https://github.com/traex/RippleEffect,4916,2014-10-14T13:32:51Z,2025-09-06T04:05:05Z,Java,0
MDEwOlJlcG9zaXRvcnkyMTU4OTgy,querydsl/querydsl,https://github.com/querydsl/querydsl,4909,2011-08-05T06:46:32Z,2025-09-14T09:07:55Z,Java,35
MDEwOlJlcG9zaXRvcnkxNDI0NTY3NTc=,Docile-Alligator/Infinity-For-Reddit,https://github.com/Docile-Alligator/Infinity-For-Reddit,4909,2018-07-26T15:02:51Z,2025-09-14T18:55:41Z,Java,182
MDEwOlJlcG9zaXRvcnkxNTY4MTk0MjQ=,javastacks/spring-boot-best-practice,https://github.com/javastacks/spring-boot-best-practice,4907,2018-11-09T06:23:18Z,2025-09-12T09:08:18Z,Java,0
MDEwOlJlcG9zaXRvcnk1NTIyODEwMw==,Ramotion/folding-cell-android,https://github.com/Ramotion/folding-cell-android,4900,2016-04-01T11:38:47Z,2025-09-12T02:06:49Z,Java,0
MDEwOlJlcG9zaXRvcnkxODUyNDgx,DiUS/java-faker,https://github.com/DiUS/java-faker,4898,2011-06-06T01:01:21Z,2025-09-13T03:35:01Z,Java,0
MDEwOlJlcG9zaXRvcnkxODI0MjE0OQ==,cglib/cglib,https://github.com/cglib/cglib,4875,2014-03-29T13:48:30Z,2025-09-12T03:13:11Z,Java,15
MDEwOlJlcG9zaXRvcnk3MDgzMjQw,orientechnologies/orientdb,https://github.com/orientechnologies/orientdb,4873,2012-12-09T20:33:47Z,2025-09-14T13:58:55Z,Java,225
MDEwOlJlcG9zaXRvcnkxMTQ3NDYz,rstudio/rstudio,https://github.com/rstudio/rstudio,4865,2010-12-07T19:10:25Z,2025-09-14T07:09:21Z,Java,0
MDEwOlJlcG9zaXRvcnk0MzI0MzMwMw==,react-native-webrtc/react-native-webrtc,https://github.com/react-native-webrtc/react-native-webrtc,4860,2015-09-27T10:57:30Z,2025-09-12T02:02:44Z,Java,81
MDEwOlJlcG9zaXRvcnkxNzI4NjU4Nw==,reactive-streams/reactive-streams-jvm,https://github.com/reactive-streams/reactive-streams-jvm,4860,2014-02-28T13:16:15Z,2025-09-12T03:18:55Z,Java,0
MDEwOlJlcG9zaXRvcnkzMjU2NzY3Mw==,Sayi/poi-tl,https://github.com/Sayi/poi-tl,4854,2015-03-20T06:47:52Z,2025-09-13T07:23:14Z,Java,14
MDEwOlJlcG9zaXRvcnk1OTgzODc4OA==,allure-framework/allure2,https://github.com/allure-framework/allure2,4855,2016-05-27T14:06:05Z,2025-09-14T17:43:23Z,Java,80
MDEwOlJlcG9zaXRvcnkzNjc1NTM3NjE=,fuzhengwei/small-spring,https://github.com/fuzhengwei/small-spring,4850,2021-05-15T06:07:28Z,2025-09-12T07:24:20Z,Java,0
MDEwOlJlcG9zaXRvcnk2MDU2MTgzNA==,nextcloud/android,https://github.com/nextcloud/android,4845,2016-06-06T21:23:36Z,2025-09-14T18:22:00Z,Java,262
MDEwOlJlcG9zaXRvcnk0Njc2NjExMg==,mcxiaoke/packer-ng-plugin,https://github.com/mcxiaoke/packer-ng-plugin,4826,2015-11-24T04:08:08Z,2025-09-13T03:29:49Z,Java,1
MDEwOlJlcG9zaXRvcnkyNTIzNzYwOA==,andkulikov/Transitions-Everywhere,https://github.com/andkulikov/Transitions-Everywhere,4806,2014-10-15T03:37:03Z,2025-09-07T21:08:55Z,Java,23
MDEwOlJlcG9zaXRvcnkxOTc0ODI1MQ==,claritylab/lucida,https://github.com/claritylab/lucida,4800,2014-05-13T17:12:49Z,2025-09-09T06:09:55Z,Java,0
MDEwOlJlcG9zaXRvcnk4NDI2NDA2,mock-server/mockserver,https://github.com/mock-server/mockserver,4794,2013-02-26T06:09:52Z,2025-09-13T18:48:07Z,Java,0
MDEwOlJlcG9zaXRvcnkyOTU1OTg1Njk=,TheoKanning/openai-java,https://github.com/TheoKanning/openai-java,4788,2020-09-15T02:58:52Z,2025-09-13T13:19:33Z,Java,22
MDEwOlJlcG9zaXRvcnkyODM4MTE4Mg==,saiwu-bigkoo/Android-ConvenientBanner,https://github.com/saiwu-bigkoo/Android-ConvenientBanner,4771,2014-12-23T06:12:33Z,2025-09-11T19:42:48Z,Java,0
MDEwOlJlcG9zaXRvcnk5NDc2OTM4,ronmamo/reflections,https://github.com/ronmamo/reflections,4767,2013-04-16T16:19:26Z,2025-09-12T03:15:11Z,Java,3
MDEwOlJlcG9zaXRvcnkyNjEwNDI4Ng==,tuguangquan/mybatis,https://github.com/tuguangquan/mybatis,4766,2014-11-03T04:51:06Z,2025-09-14T16:07:43Z,Java,0
MDEwOlJlcG9zaXRvcnkyMDY0ODM=,apache/maven,https://github.com/apache/maven,4766,2009-05-21T03:22:03Z,2025-09-14T17:55:01Z,Java,26
MDEwOlJlcG9zaXRvcnkxNTA1NzIxNg==,etsy/AndroidStaggeredGrid,https://github.com/etsy/AndroidStaggeredGrid,4750,2013-12-09T19:43:45Z,2025-09-12T16:37:57Z,Java,7
MDEwOlJlcG9zaXRvcnk2NjU5MDgyMg==,nisrulz/android-tips-tricks,https://github.com/nisrulz/android-tips-tricks,4747,2016-08-25T20:27:33Z,2025-09-10T09:57:24Z,Java,0
MDEwOlJlcG9zaXRvcnkyMzgyMzUwMw==,kyleduo/SwitchButton,https://github.com/kyleduo/SwitchButton,4745,2014-09-09T07:20:43Z,2025-09-11T19:42:46Z,Java,0
MDEwOlJlcG9zaXRvcnk3Mzk2MzgzNQ==,spring-cloud/spring-cloud-gateway,https://github.com/spring-cloud/spring-cloud-gateway,4740,2016-11-16T21:42:51Z,2025-09-14T06:36:38Z,Java,36
MDEwOlJlcG9zaXRvcnkzODgzNTIxMw==,firebase/FirebaseUI-Android,https://github.com/firebase/FirebaseUI-Android,4733,2015-07-09T17:31:09Z,2025-09-12T14:56:23Z,Java,66
MDEwOlJlcG9zaXRvcnk0MDEwMjE4Ng==,hongyangAndroid/baseAdapter,https://github.com/hongyangAndroid/baseAdapter,4721,2015-08-03T02:55:51Z,2025-09-12T12:46:35Z,Java,0
MDEwOlJlcG9zaXRvcnk2NDkwNDkxNg==,google/cameraview,https://github.com/google/cameraview,4719,2016-08-04T05:22:14Z,2025-09-10T18:12:33Z,Java,0
MDEwOlJlcG9zaXRvcnk4NzY4MzcxMg==,zq2599/blog_demos,https://github.com/zq2599/blog_demos,4716,2017-04-09T04:51:56Z,2025-09-12T06:28:05Z,Java,0
MDEwOlJlcG9zaXRvcnkxNjc5NjIzNjI=,hansonwang99/Spring-Boot-In-Action,https://github.com/hansonwang99/Spring-Boot-In-Action,4715,2019-01-28T12:56:51Z,2025-09-13T08:38:54Z,Java,0
MDEwOlJlcG9zaXRvcnk4Nzg1OTkwOA==,micrometer-metrics/micrometer,https://github.com/micrometer-metrics/micrometer,4706,2017-04-10T21:36:51Z,2025-09-12T22:00:42Z,Java,273
MDEwOlJlcG9zaXRvcnkyMTA4NDgx,spring-attic/spring-security-oauth,https://github.com/spring-attic/spring-security-oauth,4703,2011-07-26T18:08:49Z,2025-09-13T17:45:49Z,Java,0
MDEwOlJlcG9zaXRvcnkxNzQyOTE2MDY=,zlt2000/microservices-platform,https://github.com/zlt2000/microservices-platform,4703,2019-03-07T07:13:37Z,2025-09-13T10:29:06Z,Java,30
MDEwOlJlcG9zaXRvcnk4MTI2NzE3MQ==,jgilfelt/chuck,https://github.com/jgilfelt/chuck,4700,2017-02-07T23:51:39Z,2025-08-27T08:54:17Z,Java,5
MDEwOlJlcG9zaXRvcnk2NzA5MTQ5,pardom-zz/ActiveAndroid,https://github.com/pardom-zz/ActiveAndroid,4677,2012-11-15T18:10:45Z,2025-09-14T17:37:23Z,Java,0
MDEwOlJlcG9zaXRvcnkxMDE0NTEwNDI=,gsantner/markor,https://github.com/gsantner/markor,4671,2017-08-26T00:08:35Z,2025-09-14T13:27:39Z,Java,76
R_kgDOGWigBw,SPLWare/esProc,https://github.com/SPLWare/esProc,4670,2021-11-09T15:41:25Z,2025-09-14T07:31:30Z,Java,0
MDEwOlJlcG9zaXRvcnkxMDYxODcwOTM=,saysky/ForestBlog,https://github.com/saysky/ForestBlog,4667,2017-10-08T15:27:47Z,2025-09-10T18:29:18Z,Java,0
MDEwOlJlcG9zaXRvcnkxMjczMTkwNA==,cjlin1/libsvm,https://github.com/cjlin1/libsvm,4659,2013-09-10T14:32:07Z,2025-09-10T06:53:45Z,Java,0
MDEwOlJlcG9zaXRvcnkyODc1Mjg1MA==,wdullaer/MaterialDateTimePicker,https://github.com/wdullaer/MaterialDateTimePicker,4659,2015-01-03T19:41:03Z,2025-09-12T11:29:47Z,Java,54
MDEwOlJlcG9zaXRvcnkxMTg3ODUz,stleary/JSON-java,https://github.com/stleary/JSON-java,4659,2010-12-21T17:46:09Z,2025-09-12T01:41:59Z,Java,24
MDEwOlJlcG9zaXRvcnkxMTExMzkyNDY=,Heeexy/SpringBoot-Shiro-Vue,https://github.com/Heeexy/SpringBoot-Shiro-Vue,4645,2017-11-17T18:49:06Z,2025-09-12T12:47:00Z,Java,0
MDEwOlJlcG9zaXRvcnkxMjk4NDc0Ng==,gabrielemariotti/cardslib,https://github.com/gabrielemariotti/cardslib,4645,2013-09-20T21:57:19Z,2025-09-12T16:37:53Z,Java,27
MDEwOlJlcG9zaXRvcnkzOTczMzQxNDk=,TGX-Android/Telegram-X,https://github.com/TGX-Android/Telegram-X,4643,2021-08-17T17:09:25Z,2025-09-14T18:13:38Z,Java,5
MDEwOlJlcG9zaXRvcnkyMTgzOTY2MTE=,deepjavalibrary/djl,https://github.com/deepjavalibrary/djl,4640,2019-10-29T22:38:54Z,2025-09-14T06:06:57Z,Java,35
